ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_For,TotalKids,TotalSpend,AvgSpendPerPurchase,cluster
8527,1965,Master,Together,65735.0,1,1,2013-12-07,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,60,204,2,395,26.333333333333332,1
7872,1975,PhD,Married,86836.0,0,0,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,50,655,0,557,24.217391304347824,0
9931,1963,PhD,Married,4023.0,1,1,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,62,6,2,9,9.0,1
10595,1990,Graduation,Married,30093.0,0,0,2013-07-08,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,35,356,0,69,11.5,1
4609,1966,PhD,Married,57705.0,0,1,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,59,169,1,486,30.375,0
5010,1988,Graduation,Single,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,37,147,1,34,6.8,1
4427,1995,2n Cycle,Single,83257.0,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,30,649,0,1365,48.75,1
11148,1975,Graduation,Together,22280.0,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,50,406,1,13,3.25,1
1168,1978,PhD,Married,72159.0,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,47,608,0,1401,66.71428571428571,0
9595,1961,Graduation,Together,64260.0,0,0,2013-01-11,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,64,534,0,1574,112.42857142857143,0
10163,1984,PhD,Single,82733.0,0,0,2013-09-10,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,41,292,0,1323,66.15,0
2886,1971,Master,Divorced,74290.0,0,1,2013-08-12,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,54,321,1,1217,41.96551724137931,0
6710,1951,Master,Single,58217.0,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,74,589,3,103,14.714285714285714,1
5316,1976,Master,Together,21024.0,0,0,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,49,360,0,84,12.0,1
9029,1972,PhD,Married,70116.0,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,53,519,0,1536,66.78260869565217,0
521,1985,Graduation,Together,54006.0,1,0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,40,649,1,581,34.1764705882353,1
1459,1966,PhD,Married,69063.0,0,1,2012-11-07,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,59,599,1,928,66.28571428571429,0
10241,1975,2n Cycle,Divorced,11448.0,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,50,196,0,14,3.5,1
1630,1979,Graduation,Single,61825.0,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,46,326,1,424,28.266666666666666,0
3254,1971,Graduation,Married,70886.0,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,54,258,1,960,68.57142857142857,0
9064,1982,Graduation,Married,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,43,597,0,1555,77.75,0
3678,1973,Graduation,Widow,60208.0,1,1,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,52,630,2,656,34.526315789473685,1
4227,1968,Master,Together,32889.0,1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,57,296,2,55,7.857142857142857,1
9467,1984,Graduation,Single,34738.0,1,0,2014-05-11,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,41,49,1,20,4.0,1
8486,1971,Master,Together,30538.0,1,0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,54,636,1,367,26.214285714285715,1
2186,1977,2n Cycle,Together,82326.0,0,0,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,48,111,0,2257,102.5909090909091,0
3286,1967,PhD,Divorced,26642.0,1,0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,58,120,1,42,7.0,1
8602,1964,Graduation,Divorced,69932.0,0,1,2013-06-12,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,61,382,1,1049,41.96,0
3722,1972,Graduation,Single,44503.0,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,53,74,2,48,8.0,1
6715,1948,PhD,Single,60200.0,0,1,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,77,543,1,685,34.25,0
4796,1952,Graduation,Divorced,49638.0,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,73,71,1,39,7.8,1
9612,1987,2n Cycle,Single,23830.0,0,0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,38,142,0,43,8.6,1
3766,1959,Master,Widow,33051.0,0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,66,682,0,835,43.94736842105263,0
1399,1958,Graduation,Married,72905.0,0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,67,159,0,1515,75.75,0
1570,1951,PhD,Together,69702.0,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,74,495,1,1039,41.56,0
3426,1975,Graduation,Divorced,70300.0,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,50,349,1,1596,66.5,1
3074,1984,PhD,Married,70643.0,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,41,622,0,1828,101.55555555555556,0
8341,1969,PhD,Married,30396.0,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,56,60,1,34,6.8,1
5180,1968,PhD,Divorced,50616.0,0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,57,72,1,149,16.555555555555557,1
6461,1969,Master,Single,62772.0,0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,56,406,1,946,41.130434782608695,0
7679,1985,PhD,Single,30298.0,0,0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,40,41,0,28,4.666666666666667,1
10702,1984,Graduation,Single,52413.0,1,0,2012-11-03,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,41,603,1,450,28.125,1
7505,1957,PhD,Married,44155.0,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,68,161,2,46,9.2,1
5113,1971,PhD,Divorced,86979.0,0,0,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,54,234,0,1702,106.375,0
10858,1975,Graduation,Together,76532.0,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,50,293,2,820,37.27272727272727,0
2961,1982,Graduation,Married,42081.0,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,43,488,1,382,27.285714285714285,1
2747,1988,PhD,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,37,667,0,2126,106.3,0
3010,1989,Master,Together,88420.0,0,0,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,36,58,0,2069,103.45,0
5790,1985,Graduation,Married,31158.0,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,40,518,1,72,12.0,1
6892,1968,Graduation,Divorced,61671.0,0,1,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,57,26,1,732,34.857142857142854,0
1743,1974,Graduation,Single,69719.0,0,0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,51,34,0,801,72.81818181818181,0
3578,1949,Graduation,Divorced,49160.0,0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,76,252,1,236,21.454545454545453,1
8462,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,47,658,1,80,16.0,1
5558,1954,PhD,Single,90933.0,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,71,90,0,1685,112.33333333333333,0
4619,1945,PhD,Single,113734.0,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,80,32,0,277,9.892857142857142,0
8780,1950,PhD,Together,59292.0,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,75,381,1,507,29.823529411764707,0
10789,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,61,491,2,68,11.333333333333334,1
10779,1983,Graduation,Single,22148.0,0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,42,77,0,49,9.8,1
5896,1987,Master,Married,73395.0,0,0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,38,103,0,397,26.466666666666665,1
2337,1971,Graduation,Divorced,29819.0,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,54,248,1,39,5.571428571428571,1
10951,1968,Graduation,Married,45688.0,0,1,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,57,155,1,306,23.53846153846154,0
544,1954,Graduation,Married,62820.0,0,0,2013-05-11,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,71,414,0,976,69.71428571428571,0
17,1971,PhD,Married,60491.0,0,1,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,54,296,1,1028,41.12,0
10680,1986,Graduation,Together,33235.0,1,0,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,39,144,1,70,10.0,1
3265,1959,Graduation,Married,35701.0,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,66,467,0,46,9.2,1
5623,1980,Master,Married,31535.0,1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,45,276,1,51,10.2,1
5832,1960,2n Cycle,Together,92556.0,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,65,70,0,1263,57.40909090909091,0
5544,1970,Graduation,Single,67384.0,0,1,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,55,596,1,1490,70.95238095238095,0
6417,1971,Master,Together,80573.0,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,54,623,0,1564,65.16666666666667,0
5831,1967,Graduation,Married,77870.0,0,1,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,58,676,1,1815,113.4375,0
7101,1963,PhD,Widow,52278.0,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,62,520,1,1198,46.07692307692308,0
10176,1968,Graduation,Single,57107.0,0,1,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,57,674,1,416,24.470588235294116,0
2326,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,35,498,0,85,14.166666666666666,1
4385,1981,PhD,Single,36038.0,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,44,394,1,47,6.714285714285714,1
2929,1976,Graduation,Single,20180.0,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,49,494,0,137,17.125,1
10686,1965,PhD,Together,34230.0,1,1,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,60,550,2,21,5.25,1
2546,1977,2n Cycle,Single,31878.0,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,48,7,1,70,11.666666666666666,1
3283,1972,2n Cycle,Married,70932.0,0,1,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,53,161,1,909,43.285714285714285,0
3138,1956,Graduation,Single,91249.0,0,0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,69,617,0,1676,72.8695652173913,0
4994,1943,Master,Single,77598.0,0,0,2013-10-01,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,82,271,0,1735,66.73076923076923,0
7966,1959,Graduation,Single,80982.0,1,1,2013-01-08,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,66,537,2,1191,42.535714285714285,1
3112,1977,Master,Married,22701.0,1,0,2013-09-05,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,48,297,1,24,4.8,1
10872,1969,PhD,Married,55212.0,0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,56,583,1,1182,65.66666666666667,0
2181,1970,Graduation,Married,70617.0,0,0,2013-06-23,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,55,371,0,1280,91.42857142857143,0
1867,1957,Graduation,Single,64849.0,0,0,2012-11-13,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,68,593,0,1336,70.3157894736842,0
1518,1965,Master,Married,62694.0,1,1,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,60,377,2,749,37.45,1
5734,1974,PhD,Married,61917.0,1,1,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,51,221,2,91,13.0,1
2878,1947,PhD,Married,67472.0,0,1,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,78,274,1,414,29.571428571428573,0
1458,1982,Master,Married,21059.0,1,0,2014-01-07,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,43,173,1,44,6.285714285714286,1
7007,1968,Master,Married,29543.0,2,0,2014-04-01,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,57,89,2,63,9.0,1
6200,1951,Graduation,Married,75903.0,0,1,2013-04-08,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,74,447,1,901,40.95454545454545,0
1403,1975,2n Cycle,Together,34984.0,1,1,2012-09-06,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,50,661,2,38,7.6,1
4827,1956,PhD,Single,54998.0,0,1,2013-03-10,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,69,476,1,455,28.4375,1
6250,1949,PhD,Widow,54356.0,0,1,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,76,587,1,775,35.22727272727273,1
9291,1959,Master,Married,34242.0,0,1,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,66,98,1,15,3.75,1
2478,1973,Graduation,Married,25410.0,1,0,2013-08-31,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,52,302,1,38,6.333333333333333,1
1139,1984,PhD,Married,73356.0,0,0,2014-02-06,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,41,143,0,1512,68.72727272727273,0
5138,1950,Graduation,Together,28320.0,0,1,2013-01-14,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,75,531,1,43,8.6,1
5393,1977,Graduation,Single,23763.0,1,0,2012-08-07,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,48,691,1,42,8.4,1
10413,1984,Graduation,Married,72570.0,0,0,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,41,65,0,1089,47.34782608695652,0
5015,1976,Master,Married,34529.0,1,0,2012-09-14,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,49,653,1,162,20.25,1
10868,1951,Graduation,Widow,70792.0,0,0,2013-02-06,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,74,508,0,1272,70.66666666666667,0
10676,1982,Graduation,Married,63211.0,0,0,2012-11-02,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,43,604,0,1173,61.73684210526316,0
2495,1974,Master,Married,83891.0,0,1,2014-06-20,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,51,9,1,816,37.09090909090909,0
7842,1968,Graduation,Single,36065.0,1,1,2013-03-31,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,57,455,2,74,10.571428571428571,1
9955,1954,Graduation,Together,39898.0,0,1,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,71,502,1,134,16.75,1
6663,1940,PhD,Single,51141.0,0,0,2013-07-08,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,85,356,0,157,17.444444444444443,1
2162,1976,Graduation,Married,56939.0,0,1,2013-09-18,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,49,284,1,561,33.0,0
3434,1951,Graduation,Single,80872.0,0,0,2014-05-12,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,74,48,0,1336,70.3157894736842,0
7919,1976,PhD,Together,72335.0,0,0,2012-08-13,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,49,685,0,2092,90.95652173913044,0
5626,1964,PhD,Single,61798.0,0,0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,61,218,0,463,28.9375,1
6428,1950,PhD,Widow,76842.0,0,0,2014-05-03,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,75,57,0,1130,66.47058823529412,0
8514,1976,Graduation,Together,29478.0,1,0,2014-01-17,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,49,163,1,20,4.0,1
10448,1956,Graduation,Single,46998.0,0,1,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,69,615,1,377,26.928571428571427,1
2109,1990,Graduation,Single,96843.0,0,0,2013-04-23,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,35,432,0,1544,55.142857142857146,0
7530,1950,PhD,Widow,56551.0,1,1,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,75,53,2,138,17.25,1
8925,1965,Master,Married,70053.0,0,1,2013-07-03,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,60,361,1,1012,42.166666666666664,0
3009,1962,PhD,Widow,71670.0,0,0,2013-07-09,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,63,355,0,1766,117.73333333333333,0
6355,1978,Graduation,Married,44359.0,1,1,2014-06-17,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,47,12,2,45,6.428571428571429,1
3517,1952,Graduation,Single,40887.0,1,1,2013-05-06,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,73,419,2,161,20.125,1
1158,1966,Graduation,Divorced,48877.0,0,1,2014-01-05,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,59,175,1,144,18.0,1
6203,1947,Graduation,Together,74485.0,0,0,2013-08-24,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,78,309,0,1734,66.6923076923077,0
7165,1972,Graduation,Together,64474.0,0,1,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,53,250,1,823,39.19047619047619,0
3595,1963,Graduation,Together,77226.0,0,1,2014-02-28,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,62,121,1,1138,42.148148148148145,0
8537,1949,Graduation,Widow,72643.0,0,0,2013-02-27,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,76,487,0,1429,68.04761904761905,0
4331,1978,Master,Together,85738.0,0,0,2014-01-23,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,47,157,0,1371,65.28571428571429,0
6281,1966,Graduation,Divorced,55686.0,0,1,2013-02-14,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,59,500,1,982,65.46666666666667,1
4338,1983,Graduation,Single,39062.0,1,0,2014-03-25,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,42,96,1,44,8.8,1
2452,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,54,544,2,318,24.46153846153846,1
9507,1975,Graduation,Married,40794.0,0,1,2013-04-07,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,50,448,1,434,28.933333333333334,0
8360,1971,2n Cycle,Married,54690.0,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,54,234,2,198,19.8,1
10311,1969,Graduation,Married,4428.0,0,1,2013-10-05,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,56,267,1,359,13.807692307692308,0
5117,1963,2n Cycle,Married,32632.0,0,0,2012-08-02,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,62,696,0,576,33.88235294117647,0
4867,1968,PhD,Single,38236.0,1,1,2013-09-20,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,57,282,2,88,11.0,1
9289,1979,Graduation,Married,36781.0,1,0,2014-04-10,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,46,80,1,63,10.5,1
10913,1984,Master,Single,31385.0,1,0,2012-12-05,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,41,571,1,27,6.75,1
3032,1984,Graduation,Married,24570.0,1,0,2013-02-27,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,41,487,1,193,21.444444444444443,1
8524,1974,PhD,Divorced,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,51,649,1,101,14.428571428571429,1
3334,1951,Graduation,Married,94642.0,0,0,2014-02-12,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,74,137,0,2211,100.5,0
4470,1962,Master,Married,58646.0,0,1,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,63,384,1,140,17.5,1
1406,1975,Graduation,Single,53201.0,1,1,2013-02-12,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,50,502,2,415,27.666666666666668,1
8619,1957,Graduation,Together,21994.0,0,1,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,68,552,1,22,5.5,1
10821,1978,Graduation,Married,57113.0,1,1,2013-02-06,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,47,508,2,263,23.90909090909091,1
4552,1991,Graduation,Married,51373.0,0,0,2013-06-22,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,34,372,0,393,32.75,1
898,1986,Graduation,Married,23477.0,1,0,2013-10-21,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,39,251,1,147,18.375,1
9797,1956,Graduation,Married,58116.0,0,1,2014-04-13,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,69,77,1,443,29.533333333333335,0
10949,1963,PhD,Divorced,72968.0,0,0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,62,195,0,1958,103.05263157894737,0
8212,1971,Master,Married,39791.0,0,1,2013-03-28,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,54,458,1,174,19.333333333333332,1
6248,1947,Master,Single,91712.0,0,0,2013-10-17,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,78,255,0,2217,79.17857142857143,0
10164,1958,Graduation,Single,94472.0,0,1,2014-04-03,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,67,87,1,1691,105.6875,0
4547,1960,Graduation,Together,13672.0,1,1,2013-04-17,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,65,438,2,25,5.0,1
6815,1980,2n Cycle,Married,96547.0,0,0,2014-05-23,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,45,37,0,809,36.77272727272727,0
4122,1975,Graduation,Married,79205.0,0,0,2012-08-29,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,50,669,0,895,55.9375,0
10841,1975,PhD,Together,56559.0,0,1,2012-12-25,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,50,551,1,484,30.25,0
5370,1973,PhD,Married,32644.0,1,0,2013-01-16,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,52,529,1,413,27.533333333333335,1
176,1980,2n Cycle,Single,67506.0,0,1,2014-01-02,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,45,178,1,331,27.583333333333332,0
4860,1970,Graduation,Single,24206.0,1,0,2013-03-08,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,55,478,1,25,5.0,1
10757,1967,PhD,Divorced,28420.0,1,0,2013-12-24,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,58,187,1,13,3.25,1
4023,1970,Graduation,Married,22979.0,1,0,2012-09-06,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,55,661,1,115,14.375,1
6679,1966,Graduation,Single,33279.0,0,0,2014-06-12,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,59,17,0,16,4.0,1
9923,1972,Master,Single,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,53,284,2,92,13.142857142857142,1
7181,1977,Graduation,Married,30368.0,0,1,2013-11-07,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,48,234,1,52,8.666666666666666,1
